Nc3 d5 e4 d4 Nce2 e5 Ng3 Be6 Nf3 f6 Be2 Nc6
d4 Nf6 Nf3 g6 Bf4 Bg7 c3 O-O e3 d6 h3 Nc6
d4 Nf6 Nf3 g6 Bf4 Bg7 c3 d6 h3 O-O Nbd2 c5
d4 Nf6 Nf3 g6 Bf4 Bg7 e3 O-O Be2 d6 O-O Nfd7
d4 Nf6 Nf3 g6 Bf4 Bg7 e3 O-O Be2 d6 O-O b6
d4 Nf6 Nf3 g6 Bf4 Bg7 e3 O-O Be2 d6 c4 c5
d4 Nf6 Nf3 g6 Bf4 Bg7 e3 d6 h3 O-O Be2 b6
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 O-O c3 d5 e3 Nbd7
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 O-O c3 h6 Bh4 d6
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 O-O e3 d6 Bc4 Nbd7
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 O-O e3 d6 c3 Nc6
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 d5 e3 O-O Bd3 c5
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 d5 e3 O-O c4 b6
d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 d6 e4 O-O c3 c5
d4 Nf6 Nf3 g6 Bg5 Bg7 c3 O-O Nbd2 d5 e3 Nbd7
d4 Nf6 Nf3 g6 Bg5 Bg7 c3 O-O Nbd2 d6 e4 h6
d4 Nf6 Nf3 g6 Bg5 Bg7 c3 c5 e3 O-O Nbd2 d5
d4 Nf6 Nf3 g6 Bg5 Bg7 c3 h6 Bh4 d6 Nbd2 g5
d4 Nf6 Nf3 g6 Nbd2 c5 dxc5 Qa5 a3 Qxc5 b4 Qc7
d4 Nf6 Nf3 g6 Nbd2 d5 e3 Bg7 b4 b6 Bb2 c5
d4 Nf6 Nf3 g6 Nbd2 d5 e3 Nc6 b3 Bg7 Bb2 O-O
d4 Nf6 Nf3 g6 Nc3 d5 Bf4 Bg7 e3 c6 h3 Bf5
d4 Nf6 Nf3 g6 b3 c5 e3 Bg7 Bb2 O-O dxc5 Qc7
d4 Nf6 Nf3 g6 c3 Bg7 Bg5 O-O Nbd2 d6 e4 c5
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O Bg5 c5 d5 b5
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 Nbd7
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d5 Qb3 dxc4 Qxc4 O-O
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d5 e3 O-O b4 c6
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d5 e3 O-O cxd5 Nxd5
d4 Nf6 Nf3 g6 c4 Bg7 Nc3 d6 e4 O-O Be2 e5
d4 Nf6 Nf3 g6 c4 Bg7 e3 O-O Be2 d5 cxd5 Nxd5
d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d5 O-O Nc6
d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d6 Nc3 c6
d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d6 O-O Nc6
d4 Nf6 Nf3 g6 c4 Bg7 g3 c6 Bg2 d5 cxd5 cxd5
d4 Nf6 Nf3 g6 c4 Bg7 g3 d5 Bg2 dxc4 O-O c6
d4 Nf6 Nf3 g6 c4 Bg7 g3 d5 cxd5 Nxd5 Bg2 Nb6
d4 Nf6 Nf3 g6 c4 c5 g3 cxd4 Nxd4 d5 Bg2 e5
d4 Nf6 Nf3 g6 c4 d6 g3 Bg7 Bg2 O-O O-O Nbd7
d4 Nf6 Nf3 g6 e3 Bg7 Be2 O-O O-O d6 b3 e5
d4 Nf6 Nf3 g6 e3 Bg7 c4 O-O Be2 c5 d5 d6
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 Re1 c6
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 a4 a5
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 b3 Nbd7
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 b3 e5
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 c4 c5
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O c4 c5 Nc3 cxd4
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 c5 c3 d5 dxc5 O-O
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 d5 O-O O-O Nbd2 Bf5
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 d5 O-O O-O Nbd2 Nc6
d4 Nf6 Nf3 g6 g3 Bg7 Bg2 d5 O-O O-O c3 Nbd7
d4 Nf6 c3 d5 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Nbd7
d4 Nf6 c3 e6 Bg5 h6 Bh4 b6 e3 Bb7 Nd2 Be7
d4 Nf6 c3 g6 Bg5 Bg7 Nd2 d5 e3 O-O Bd3 c5
d4 Nf6 c4 c5 Nf3 cxd4 Nxd4 e6 Nc3 Bb4 Bd2 Nc6
d4 Nf6 c4 c5 d5 b5 Bg5 Qb6 Qc2 g6 e4 Bg7
d4 Nf6 c4 c5 d5 b5 Nd2 bxc4 e4 e6 Bxc4 exd5
d4 Nf6 c4 c5 d5 b5 Nf3 Bb7 Nc3 b4 Na4 d6
d4 Nf6 c4 c5 d5 b5 Nf3 g6 cxb5 a6 b6 d6
d4 Nf6 c4 c5 d5 b5 cxb5 a6 b6 d6 Nc3 Nbd7
d4 Nf6 c4 c5 d5 b5 cxb5 a6 b6 g6 Nc3 d6
d4 Nf6 c4 c5 d5 b5 cxb5 a6 bxa6 g6 Nc3 Bxa6
d4 Nf6 c4 c5 d5 b5 cxb5 a6 e3 g6 Nc3 Bg7
d4 Nf6 c4 c5 d5 b5 cxb5 a6 e3 g6 Nc3 d6
d4 Nf6 c4 c5 d5 e5 Nc3 d6 e4 Be7 Bd3 Nbd7
d4 Nf6 c4 c5 d5 e5 Nc3 d6 e4 Nbd7 Bd3 Be7
d4 Nf6 c4 c5 d5 e5 Nc3 d6 e4 Nbd7 Be2 Be7
d4 Nf6 c4 c5 d5 e5 Nc3 d6 e4 Nbd7 Nge2 a6
d4 Nf6 c4 c5 d5 e5 Nc3 d6 e4 g6 g3 Bg7
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6
d4 Nf6 c4 c5 d5 g6 Nc3 Bg7 e4 O-O Bd3 e6
d4 Nf6 c4 c5 d5 g6 Nc3 Bg7 e4 d6 Bd3 O-O
d4 Nf6 c4 c5 d5 g6 Nc3 Bg7 e4 d6 h3 O-O
d4 Nf6 c4 c5 d5 g6 Nc3 d6 e4 Bg7 Nf3 O-O
d4 Nf6 c4 c5 d5 g6 Nc3 d6 e4 Bg7 h3 O-O
d4 Nf6 c4 c6 Nc3 d5 Nf3 a6 g3 dxc4 a4 e6
d4 Nf6 c4 c6 Nc3 d5 e3 g6 Nf3 Bg7 Be2 O-O
d4 Nf6 c4 c6 Nf3 d5 Nc3 dxc4 a4 Bf5 Nh4 Bc8
d4 Nf6 c4 c6 Nf3 d5 Nc3 dxc4 a4 Bf5 e3 e6
d4 Nf6 c4 c6 Nf3 d5 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5
d4 Nf6 c4 d6 Nc3 Bf5 g3 e5 Nf3 Nbd7 Bg2 c6
d4 Nf6 c4 d6 Nc3 e5 Nf3 e4 Nd2 Qe7 Nb3 Bf5
d4 Nf6 c4 d6 Nc3 e5 Nf3 e4 Nd2 Qe7 Nb3 h6
d4 Nf6 c4 d6 Nf3 g6 g3 Bg7 Bg2 O-O Nc3 Nbd7
d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Bc5 e3 Nc6 Nc3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O Nf3 b6 e3 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O Nf3 b6 e3 d5
d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O Nf3 d5 e3 b6
d4 Nf6 c4 e6 Nc3 Bb4 Bd2 d5 e3 O-O Nf3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Bg5 h6 Bh4 c5 d5 d6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Bg5 c5 Rc1 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Bg5 h6 Bh4 c5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Qc2 c5 dxc5 Na6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Qc2 d5 Bg5 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O g3 b6 Bg2 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bd2 Bb7 e3 Bxc3
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bd2 Bb7 e3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bd2 Bb7 g3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bd2 O-O Rc1 c5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bg5 Bb7 Nd2 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bg5 Bb7 e3 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bg5 h6 Bh4 g5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Qb3 a5 g3 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Qb3 c5 Bg5 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Qb3 c5 Bg5 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Qc2 Bb7 a3 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 e3 Bb7 Bd3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 e3 Bb7 Bd3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 e3 Ne4 Qc2 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 e3 O-O Bd3 d5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 Bxc3+ bxc3 Qa5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 Nc6 Bg2 Ne4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 Nc6 Bg2 d5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 Ne4 Qc2 Qa5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 Ne4 Qd3 Qa5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 O-O Bg2 Ne4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 O-O Bg2 cxd4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 b6 Bg2 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 cxd4 Nxd4 Ne4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 c5 g3 cxd4 Nxd4 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 Bg5 Nbd7 cxd5 exd5
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 Bg5 h6 Bh4 dxc4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 Qa4+ Nc6 Bg5 dxc4
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 Qa4+ Nc6 e3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 Qb3 c5 dxc5 Nc6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 cxd5 exd5 Bg5 Nbd7
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 cxd5 exd5 Bg5 h6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d5 cxd5 exd5 Qa4+ Nc6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d6 Qc2 Nbd7 g3 b6
d4 Nf6 c4 e6 Nc3 Bb4 Nf3 d6 Qc2 Nbd7 g3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Bg5 c5 dxc5 Qa5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 b6 e4 c5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 c5 dxc5 Na6
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 d5 a3 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Bxc3+ Qxc3 b5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Bxc3+ Qxc3 b6
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Bxc3+ Qxc3 d5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Bxc3+ Qxc3 d6
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O e4 d5 e5 Ne4
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O e4 d5 e5 Nfd7
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O e4 d6 a3 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O e4 d6 e5 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 b6 e4 c5 d5 Qe7
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5 dxc5 O-O Nf3 Na6
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5 dxc5 O-O a3 Bxc5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5 dxc5 Qc7 Nf3 Bxc5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 Nf3 dxc4 Bg5 b5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 a3 Bxc3+ Qxc3 Ne4
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 a3 Bxc3+ Qxc3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 a3 Bxc3+ Qxc3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 a3 Bxc3+ Qxc3 dxc4
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 Qxd5 Nf3 Qf5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 Qxd5 e3 c5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 exd5 Bg5 c5
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 cxd5 exd5 Bg5 h6
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d6 a3 Bxc3+ Qxc3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 e3 Bxc3+ bxc3 O-O Bd3 c5
d4 Nf6 c4 e6 Nc3 Bb4 e3 Nc6 Bd3 e5 Ne2 d5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd2 b6 Nf3 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Ne2 cxd4
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Ne2 d5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Nf3 b6
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Nf3 d5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 Nf3 b6
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 Nf3 c5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 Nf3 dxc4
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 a3 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 cxd5 exd5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Ne2 Re8 a3 Bf8
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Ne2 d5 a3 Bd6
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Ne2 d5 a3 Be7
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Nf3 c5 Bd3 d5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Nf3 d5 Bd3 c5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Nge2 d5 a3 Be7
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Nge2 d5 cxd5 exd5
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O a3 Bxc3+ bxc3 c5
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Bd3 Bb7 Nf3 O-O
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Ne2 Ne4 Qc2 Bb7
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Ne2 c5 a3 Ba5
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Nge2 Ne4 Bd2 Nxd2
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Nge2 c5 a3 Ba5
d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Bd3 Bxc3+ bxc3 d6
d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Ne2 cxd4 exd4 O-O
d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Ne2 cxd4 exd4 d5
d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 a3 Bxc3+ bxc3 Nc6
d4 Nf6 c4 e6 Nc3 Bb4 f3 O-O a3 Bxc3+ bxc3 Nh5
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 Bxc3+ bxc3 Qa5
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 O-O e4 b5
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 O-O e4 d6
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 b5 e4 O-O
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 b5 e4 bxc4
d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 b5 e4 d6
d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Be7 e4 dxe4
d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Bxc3+ bxc3 c5
d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Bxc3+ bxc3 c6
d4 Nf6 c4 e6 Nc3 Bb4 g3 Nc6 Bg2 O-O Nf3 Bxc3+
d4 Nf6 c4 e6 Nc3 Bb4 g3 O-O Bg2 d5 Nf3 dxc4
d4 Nf6 c4 e6 Nc3 Bb4 g3 O-O Bg2 d5 cxd5 exd5
d4 Nf6 c4 e6 Nc3 Bb4 g3 c5 Nf3 cxd4 Nxd4 O-O
d4 Nf6 c4 e6 Nc3 Bb4 g3 c5 Nf3 d5 Bg2 Nc6
d4 Nf6 c4 e6 Nc3 Bb4 g3 d5 Bg2 O-O a3 Bxc3+
d4 Nf6 c4 e6 Nc3 c5 d5 exd5 cxd5 d6 Nf3 g6
d4 Nf6 c4 e6 Nc3 c5 d5 exd5 cxd5 d6 e4 g6
d4 Nf6 c4 e6 Nc3 d5 Bg5 Be7 e3 h6 Bh4 O-O
d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 Bf4 O-O e3 c5
d4 Nf6 c4 e6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 c5
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Be7 Qc2 Nbd7
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Be7 e3 Nbd7
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Nbd7 e3 Be7
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Nbd7 e3 c6
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 Qc2 Be7
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 e3 Be7
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 e3 Bf5
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 e3 h6
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 Nc3 O-O e4 d5
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Nbxd2 d6 g3 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O g3 b6
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 O-O g3 d5
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 d5 Nc3 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 d5 e3 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 d5 g3 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Bxd2+ Qxd2 Nc6
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Qe7 g3 Nc6 a3 Bxd2+
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 Nc3 b6 e3 Bb7
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 e3 O-O Bd3 d6
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 g3 d6 Bg2 Nbd7
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 g3 d6 Bg2 Nc6
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 c5 Bxb4 cxb4 Nbd2 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 c5 Bxb4 cxb4 g3 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O Qc2 c5 dxc5 Bxc5
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Be7 e4 d5
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O a3 Be7 e4 d6
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O e3 d5 a3 Be7
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 a5 a3 Be7 e4 d5
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 a5 a3 Bxd2+ Bxd2 a4
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+ Qxd2 Bb7
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 a3 Bxd2+ Qxd2 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 e3 Bb7 Bd3 c5
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 b6 g3 Bb7 Bg2 O-O
d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 d5 Qa4+ Nc6 a3 Be7
d4 Nf6 c4 e6 Nf3 a6 Nc3 d5 cxd5 exd5 Bg5 Be6
d4 Nf6 c4 e6 Nf3 b6 Bf4 Bb4+ Nfd2 Bb7 a3 Be7
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Bg5 Bb7 Nd2 h6
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Bg5 Bb7 Qc2 c5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Bg5 Bb7 e3 h6
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Bg5 h6 Bh4 g5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Qb3 c5 a3 Ba5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 Qc2 Bb7 a3 Bxc3+
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 e3 Bb7 Bd3 O-O
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 e3 Ne4 Qc2 Bb7
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb4 e3 O-O Bd3 d5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Be7
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 g5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 a3 d5 Bg5 Be7
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 a3 d5 cxd5 Nxd5
d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 e3 Bb4 Bd3 O-O
d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qb3 d5 cxd5 exd5
d4 Nf6 c4 e6 Nf3 b6 a3 Ba6 Qc2 Bb7 Nc3 c5
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Bf4 d6 Nc3 Nbd7
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Bf4 g6 Nc3 Bg7
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Bg5 Be7
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Qc2 Nbd7
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Qc2 c5
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 Qc2 dxc4
d4 Nf6 c4 e6 Nf3 b6 a3 Bb7 Nc3 d5 cxd5 Nxd5
d4 Nf6 c4 e6 Nf3 b6 a3 c5 d5 Ba6 Qb3 exd5
d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 b3 Be7
d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 cxd5 exd5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb4 Qa4 c5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb4 Qc2 Bb7
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb4 Qc2 O-O
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb7 Bg2 Be7
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 d5 Bg2 Bd6
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 d5 Bg2 Be7
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 Bb7 Bg2 c5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 Be7 Bg2 c6
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3 Be7 Nc3 O-O
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3 Nc6 Nbd2 Bb7
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3 Nc6 Nbd2 Na5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3 d5 cxd5 Qxd5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 Bb4+ Bd2 Be7
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 Bb4+ Bd2 Bxd2+
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 Bb7 Bg2 Bb4+
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 Bb7 Bg2 c5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 Nc6 Nbd2 d5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 c5 d5 exd5
d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7
